#filename,primary,secondary,shape,valid
n03770679_12714.JPEG,blue,,van,1
n03770679_12724.JPEG,white,red,van,1
n03770679_12754.JPEG,black,,van,1
n03770679_12794.JPEG,white,,van,1
n03770679_12800.JPEG,grey,,van,1
n03770679_12812.JPEG,white,,van,0
n03770679_12821.JPEG,white,,van,1
n03770679_12983.JPEG,grey,,van,1
n03770679_12993.JPEG,black,,van,1
n03770679_13012.JPEG,grey,,van,1
n03770679_13018.JPEG,blue,,van,1
n03770679_13041.JPEG,red,,van,1
n03770679_13098.JPEG,grey,,van,0
n03770679_13109.JPEG,grey,,van,1
n03770679_13111.JPEG,black,,van,1
n03770679_13170.JPEG,yellow,,van,1
n03770679_13189.JPEG,grey,,van,1
n03770679_13269.JPEG,blue,,van,0
n03770679_13314.JPEG,black,,van,1
n03770679_13327.JPEG,grey,,van,1
n03770679_13339.JPEG,white,blue,van,1
n03770679_13394.JPEG,black,,van,1
n03770679_13401.JPEG,red,white,van,1
n03770679_13484.JPEG,grey,,van,1
n03770679_13504.JPEG,black,grey,van,1
n03770679_13505.JPEG,grey,,van,1
n03770679_13614.JPEG,grey,,van,1
n03770679_13627.JPEG,blue,,van,1
n03770679_13662.JPEG,white,,van,1
n03770679_13698.JPEG,blue,,van,1
n03770679_13760.JPEG,grey,,van,1
n03770679_13783.JPEG,grey,,van,1
n03770679_13859.JPEG,green,,van,1
n03770679_13882.JPEG,grey,,van,1
n03770679_13958.JPEG,white,,van,1
n03770679_14031.JPEG,white,,van,1
n03770679_14036.JPEG,white,,van,1
n03770679_14041.JPEG,white,,van,1
n03770679_14049.JPEG,grey,,van,1
n03770679_14122.JPEG,black,,van,1
n03770679_14136.JPEG,white,,van,1
n03770679_14157.JPEG,grey,,van,1
n03770679_14158.JPEG,black,,van,1
n03770679_14164.JPEG,orange,yellow,van,1
n03770679_14190.JPEG,red,,van,1
n03770679_14197.JPEG,grey,,van,0
n03770679_14202.JPEG,blue,,van,1
n03770679_14204.JPEG,white,purple,van,1
n03770679_14230.JPEG,red,,van,1
n03770679_14240.JPEG,grey,,van,1
n03770679_14251.JPEG,blue,,van,1
n03770679_14295.JPEG,black,,van,0
n03770679_14317.JPEG,white,,van,1
n03770679_14341.JPEG,white,blue,van,1
n03770679_14345.JPEG,white,,van,1
n03770679_14352.JPEG,grey,,van,0
n03770679_14490.JPEG,grey,,van,1
n03770679_14491.JPEG,grey,,van,1
n03770679_14511.JPEG,blue,,van,1
n03770679_14513.JPEG,grey,,van,1
n03770679_14581.JPEG,grey,,van,1
n03770679_14582.JPEG,grey,,van,1
n03770679_14585.JPEG,white,,van,1
n03770679_14633.JPEG,grey,,van,1
n03770679_14765.JPEG,grey,,van,1
n03770679_14777.JPEG,grey,,van,1
n03770679_14796.JPEG,white,blue,van,1
n03770679_14809.JPEG,grey,,van,1
n03770679_14841.JPEG,white,,van,0
n03770679_14852.JPEG,white,grey,van,1
n03770679_14876.JPEG,white,green,van,1
n03770679_14885.JPEG,green,,van,1
n03770679_14917.JPEG,white,,van,1
n03770679_14922.JPEG,grey,,van,1
n03770679_14964.JPEG,black,,van,1
n03770679_15022.JPEG,white,,van,1
n03770679_15082.JPEG,red,,van,1
n03770679_15091.JPEG,green,,van,1
n03770679_15092.JPEG,green,,van,1
n03770679_15129.JPEG,red,white,van,1
n03770679_15134.JPEG,red,,van,1
n03770679_15149.JPEG,grey,,van,1
n03770679_15163.JPEG,grey,,van,1
n03770679_15183.JPEG,grey,,van,1
n03770679_15184.JPEG,white,blue,van,1
n03770679_15212.JPEG,grey,,van,1
n03770679_15214.JPEG,white,,van,1
n03770679_15221.JPEG,red,,van,1
n03770679_15288.JPEG,blue,,van,1
n03770679_15369.JPEG,green,,van,1
n03770679_15415.JPEG,grey,,van,0
n03770679_15431.JPEG,green,grey,van,1
n03770679_15507.JPEG,grey,,van,0
n03770679_15554.JPEG,white,,van,1
n03770679_15594.JPEG,white,,van,1
n03770679_15607.JPEG,red,,van,1
n03770679_15705.JPEG,white,,van,1
n03770679_15707.JPEG,blue,,van,1
n03770679_15733.JPEG,blue,,van,1
n03770679_15807.JPEG,green,,van,1
n03770679_15832.JPEG,blue,,van,1
n03770679_15833.JPEG,green,,van,1
n03770679_15840.JPEG,grey,,van,1
n03770679_15943.JPEG,white,,van,0
n03770679_15976.JPEG,grey,,van,1
n03770679_16035.JPEG,grey,,van,0
n03770679_16053.JPEG,blue,,van,1
n03770679_16065.JPEG,grey,grey,van,1
n03770679_16071.JPEG,grey,,van,0
n03770679_16074.JPEG,grey,,van,0
n03770679_16135.JPEG,white,,van,1
n03770679_16145.JPEG,grey,,van,1
n03770679_16155.JPEG,white,,van,1
n03770679_16162.JPEG,black,,van,1
n03770679_16421.JPEG,white,,van,1
n03770679_16546.JPEG,red,,van,1
n03770679_16661.JPEG,grey,,van,1
n03770679_16691.JPEG,grey,,van,1
n03770679_16710.JPEG,black,,van,0
n03770679_16757.JPEG,grey,,van,1
n03770679_17481.JPEG,blue,,van,1
n03770679_17789.JPEG,white,red,van,1
n03770679_17899.JPEG,white,,van,1
n03770679_18027.JPEG,black,,van,1
n03770679_18269.JPEG,grey,,van,1
n03770679_18337.JPEG,grey,,van,1
n03770679_18407.JPEG,red,,van,1
n03770679_18421.JPEG,blue,,van,1
n03770679_18423.JPEG,grey,,van,1
n03770679_18464.JPEG,white,,van,1
n03770679_18625.JPEG,white,,van,1
n03770679_18676.JPEG,grey,,van,1
n03770679_19043.JPEG,black,yellow,van,1
n03770679_19347.JPEG,white,red,van,1
n03770679_19436.JPEG,red,,van,1
n03770679_19454.JPEG,grey,,van,1
n03770679_19455.JPEG,grey,,van,1
n03770679_20296.JPEG,grey,,van,0
n03770679_20383.JPEG,grey,,van,0
n03770679_20544.JPEG,grey,,van,1
n03770679_20675.JPEG,white,,van,0
n03770679_20687.JPEG,grey,,van,0
n03770679_20704.JPEG,grey,brown,van,1
n03770679_20708.JPEG,white,,van,1
n03770679_20741.JPEG,yellow,,van,0
n03770679_20760.JPEG,grey,,van,0
n03770679_20779.JPEG,grey,,van,1
n03770679_20873.JPEG,white,,van,1
n03770679_21050.JPEG,blue,,van,0
n03770679_21076.JPEG,green,,van,1
n03770679_21084.JPEG,grey,,van,1
n03770679_21256.JPEG,grey,,van,0
n03770679_21466.JPEG,green,,van,0
n03770679_21480.JPEG,grey,,van,1
n03770679_21554.JPEG,white,,van,1
n03770679_21611.JPEG,white,,van,0
n03770679_21786.JPEG,grey,,van,1
n03770679_21922.JPEG,black,yellow,van,1
n03770679_22060.JPEG,white,grey,van,1
n03770679_22242.JPEG,yellow,,van,1
n03770679_22524.JPEG,blue,,van,1
n03770679_22565.JPEG,grey,,van,1
n03770679_22735.JPEG,red,,van,0
n03770679_26108.JPEG,red,white,van,1
n03770679_32036.JPEG,white,,van,1
n03770679_33112.JPEG,black,,van,1
n03930630_2.JPEG,red,,pickup,0
n03930630_14.JPEG,pink,pink,pickup,1
n03930630_32.JPEG,grey,grey,pickup,1
n03930630_41.JPEG,black,,pickup,1
n03930630_42.JPEG,white,blue,pickup,1
n03930630_43.JPEG,black,purple,pickup,1
n03930630_49.JPEG,grey,,pickup,1
n03930630_55.JPEG,red,yellow,pickup,0
n03930630_73.JPEG,white,,pickup,1
n03930630_103.JPEG,black,yellow,pickup,1
n03930630_113.JPEG,green,white,pickup,1
n03930630_120.JPEG,white,,pickup,0
n03930630_125.JPEG,green,,pickup,1
n03930630_128.JPEG,grey,,pickup,1
n03930630_183.JPEG,red,,pickup,1
n03930630_208.JPEG,green,,pickup,1
n03930630_251.JPEG,white,,pickup,1
n03930630_257.JPEG,black,,pickup,1
n03930630_265.JPEG,green,white,pickup,1
n03930630_280.JPEG,grey,,pickup,1
n03930630_331.JPEG,red,,pickup,0
n03930630_356.JPEG,red,,pickup,0
n03930630_364.JPEG,white,,pickup,0
n03930630_378.JPEG,white,,pickup,0
n03930630_404.JPEG,red,,pickup,1
n03930630_430.JPEG,purple,,pickup,1
n03930630_438.JPEG,white,blue,pickup,1
n03930630_441.JPEG,white,,pickup,1
n03930630_447.JPEG,yellow,,pickup,0
n03930630_448.JPEG,grey,,pickup,0
n03930630_475.JPEG,red,,pickup,1
n03930630_530.JPEG,black,,pickup,1
n03930630_534.JPEG,red,brown,pickup,1
n03930630_541.JPEG,black,brown,pickup,0
n03930630_550.JPEG,red,,pickup,1
n03930630_552.JPEG,red,black,pickup,1
n03930630_574.JPEG,yellow,brown,pickup,1
n03930630_581.JPEG,red,grey,pickup,0
n03930630_589.JPEG,green,,pickup,0
n03930630_591.JPEG,grey,,pickup,1
n03930630_613.JPEG,white,,pickup,1
n03930630_661.JPEG,yellow,,pickup,0
n03930630_677.JPEG,white,,pickup,1
n03930630_708.JPEG,white,,pickup,0
n03930630_709.JPEG,black,,pickup,0
n03930630_712.JPEG,blue,,pickup,1
n03930630_741.JPEG,purple,,pickup,1
n03930630_774.JPEG,blue,,pickup,1
n03930630_784.JPEG,grey,,pickup,1
n03930630_821.JPEG,white,,pickup,1
n03930630_830.JPEG,black,,pickup,1
n03930630_832.JPEG,black,orange,pickup,0
n03930630_869.JPEG,red,,pickup,1
n03930630_877.JPEG,red,,pickup,1
n03930630_882.JPEG,blue,,pickup,1
n03930630_955.JPEG,blue,,pickup,1
n03930630_975.JPEG,green,,pickup,0
n03930630_1012.JPEG,green,,pickup,1
n03930630_1025.JPEG,blue,,pickup,1
n03930630_1040.JPEG,black,,pickup,1
n03930630_1046.JPEG,red,black,pickup,1
n03930630_1079.JPEG,green,,pickup,0
n03930630_1189.JPEG,white,,pickup,1
n03930630_1195.JPEG,red,,pickup,0
n03930630_1201.JPEG,black,,pickup,1
n03930630_1204.JPEG,red,white,pickup,1
n03930630_1255.JPEG,grey,,pickup,1
n03930630_1263.JPEG,red,,pickup,1
n03930630_1269.JPEG,red,white,pickup,1
n03930630_1287.JPEG,white,,pickup,1
n03930630_1305.JPEG,yellow,grey,pickup,1
n03930630_1317.JPEG,blue,orange,pickup,1
n03930630_1358.JPEG,white,,pickup,0
n03930630_1368.JPEG,black,,pickup,1
n03930630_1402.JPEG,red,,pickup,0
n03930630_1424.JPEG,blue,white,pickup,0
n03930630_1428.JPEG,blue,,pickup,1
n03930630_1431.JPEG,blue,,pickup,1
n03930630_1435.JPEG,red,,pickup,1
n03930630_1494.JPEG,white,,pickup,1
n03930630_1506.JPEG,red,,pickup,0
n03930630_1513.JPEG,yellow,orange,pickup,1
n03930630_1538.JPEG,red,,pickup,1
n03930630_1547.JPEG,red,,pickup,1
n03930630_1551.JPEG,red,,pickup,0
n03930630_1567.JPEG,white,,pickup,1
n03930630_1583.JPEG,yellow,white,pickup,1
n03930630_1599.JPEG,green,,pickup,1
n03930630_1603.JPEG,yellow,white,pickup,1
n03930630_1608.JPEG,black,,pickup,1
n03930630_1679.JPEG,white,,pickup,1
n03930630_1685.JPEG,red,,pickup,1
n03930630_1698.JPEG,green,green,pickup,1
n03930630_1735.JPEG,brown,,pickup,1
n03930630_1756.JPEG,yellow,,pickup,1
n03930630_1758.JPEG,blue,white,pickup,1
n03930630_1764.JPEG,orange,,pickup,1
n03930630_1767.JPEG,red,,pickup,1
n03930630_1775.JPEG,purple,,pickup,1
n03930630_1780.JPEG,red,black,pickup,0
n03930630_1783.JPEG,blue,,pickup,1
n03930630_1789.JPEG,yellow,,pickup,1
n03930630_1797.JPEG,green,,pickup,0
n03930630_1820.JPEG,blue,,pickup,1
n03930630_1943.JPEG,black,,pickup,0
n03930630_1974.JPEG,blue,,pickup,1
n03930630_1999.JPEG,grey,,pickup,0
n03930630_2088.JPEG,grey,brown,pickup,0
n03930630_2109.JPEG,white,,pickup,1
n03930630_2141.JPEG,black,,pickup,1
n03930630_2143.JPEG,grey,,pickup,0
n03930630_2147.JPEG,blue,grey,pickup,1
n03930630_2238.JPEG,white,red,pickup,1
n03930630_2240.JPEG,red,,pickup,1
n03930630_2312.JPEG,red,,pickup,0
n03930630_2314.JPEG,white,red,pickup,0
n03930630_2315.JPEG,purple,purple,pickup,1
n03930630_2328.JPEG,yellow,,pickup,0
n03930630_2357.JPEG,grey,grey,pickup,0
n03930630_2374.JPEG,red,,pickup,1
n03930630_2398.JPEG,red,white,pickup,1
n03930630_2421.JPEG,purple,,pickup,1
n03930630_2433.JPEG,yellow,,pickup,1
n03930630_2441.JPEG,white,,pickup,1
n03930630_2444.JPEG,black,,pickup,1
n03930630_2461.JPEG,white,,pickup,1
n03930630_2498.JPEG,black,grey,pickup,1
n03930630_2546.JPEG,red,,pickup,1
n03930630_2552.JPEG,blue,,pickup,1
n03930630_2553.JPEG,yellow,,pickup,0
n03930630_2557.JPEG,grey,,pickup,1
n03930630_2563.JPEG,blue,white,pickup,1
n03930630_2589.JPEG,white,,pickup,0
n03930630_2636.JPEG,red,,pickup,1
n03930630_2687.JPEG,red,,pickup,0
n03930630_2698.JPEG,pink,black,pickup,1
n03930630_2719.JPEG,purple,yellow,pickup,0
n03930630_2739.JPEG,black,,pickup,0
n03930630_2802.JPEG,red,black,pickup,1
n03930630_2841.JPEG,blue,,pickup,0
n03930630_2866.JPEG,yellow,green,pickup,0
n03930630_2909.JPEG,black,grey,pickup,1
n03930630_2951.JPEG,blue,,pickup,1
n03930630_2987.JPEG,blue,,pickup,1
n03930630_2991.JPEG,orange,,pickup,0
n03930630_3001.JPEG,red,,pickup,1
n03930630_3081.JPEG,brown,green,pickup,0
n03930630_3104.JPEG,yellow,,pickup,1
n03930630_3185.JPEG,green,,pickup,1
n03930630_3198.JPEG,blue,white,pickup,0
n03930630_3200.JPEG,black,,pickup,1
n03930630_3201.JPEG,yellow,,pickup,1
n03930630_3234.JPEG,red,,pickup,1
n03930630_3259.JPEG,red,white,pickup,1
n03930630_3269.JPEG,red,grey,pickup,0
n03930630_3298.JPEG,green,,pickup,0
n03930630_3325.JPEG,green,,pickup,0
n03930630_3341.JPEG,red,,pickup,1
n03930630_3369.JPEG,yellow,,pickup,0
n03930630_3388.JPEG,blue,,pickup,0
n03930630_3404.JPEG,yellow,white,pickup,1
n03930630_3476.JPEG,red,black,pickup,1
n03930630_3483.JPEG,grey,,pickup,1
n03930630_3524.JPEG,white,,pickup,1
n03930630_3543.JPEG,red,,pickup,0
n03930630_3633.JPEG,grey,,pickup,1
n03930630_3669.JPEG,blue,,pickup,0
n03930630_3674.JPEG,black,,pickup,1
n03930630_3675.JPEG,red,grey,pickup,0
n03930630_3682.JPEG,white,yellow,pickup,0
n03930630_3689.JPEG,blue,,pickup,1
n03930630_3785.JPEG,red,white,pickup,1
n03930630_3792.JPEG,red,,pickup,1
n03930630_3920.JPEG,black,green,pickup,1
n03930630_3923.JPEG,red,black,pickup,1
n03930630_3924.JPEG,blue,,pickup,1
n03930630_3998.JPEG,grey,,pickup,1
n03930630_4025.JPEG,red,,pickup,0
n03930630_4031.JPEG,blue,white,pickup,1
n03930630_4067.JPEG,green,,pickup,1
n03930630_4103.JPEG,blue,,pickup,1
n03930630_4141.JPEG,blue,,pickup,1
n03930630_4163.JPEG,red,white,pickup,1
n03930630_4192.JPEG,white,black,pickup,1
n03930630_4198.JPEG,yellow,,pickup,1
n03930630_4199.JPEG,yellow,orange,pickup,1
n03930630_4255.JPEG,red,,pickup,1
n03930630_4262.JPEG,red,,pickup,1
n03930630_4263.JPEG,blue,,pickup,1
n03930630_4276.JPEG,white,,pickup,0
n03930630_4335.JPEG,yellow,,pickup,1
n03930630_4343.JPEG,red,,pickup,0
n03930630_4379.JPEG,yellow,,pickup,0
n03930630_4403.JPEG,red,,pickup,1
n03930630_4428.JPEG,white,,pickup,1
n03930630_4432.JPEG,orange,,pickup,1
n03930630_4515.JPEG,yellow,blue,pickup,0
n03930630_4555.JPEG,grey,,pickup,1
n03930630_4565.JPEG,yellow,,pickup,1
n03930630_4569.JPEG,black,,pickup,0
n03930630_4619.JPEG,blue,,pickup,1
n03930630_4621.JPEG,white,,pickup,0
n03930630_4701.JPEG,green,,pickup,0
n03930630_4706.JPEG,pink,,pickup,1
n03930630_4738.JPEG,blue,white,pickup,1
n03930630_4773.JPEG,white,,pickup,1
n03930630_4790.JPEG,blue,,pickup,0
n03930630_4792.JPEG,red,,pickup,0
n03930630_4793.JPEG,white,,pickup,0
n03930630_4915.JPEG,blue,white,pickup,0
n03930630_4916.JPEG,blue,,pickup,0
n03930630_4918.JPEG,red,,pickup,1
n03930630_4935.JPEG,white,,pickup,1
n03930630_4953.JPEG,yellow,,pickup,1
n03930630_4963.JPEG,black,,pickup,1
n03930630_5014.JPEG,green,,pickup,0
n03930630_5035.JPEG,blue,,pickup,1
n03930630_5049.JPEG,white,,pickup,1
n03930630_5058.JPEG,red,grey,pickup,1
n03930630_5074.JPEG,white,,pickup,1
n03930630_5076.JPEG,blue,,pickup,1
n03930630_5088.JPEG,blue,,pickup,1
n03930630_5098.JPEG,grey,black,pickup,1
n03930630_5113.JPEG,white,,pickup,0
n03930630_5166.JPEG,white,brown,pickup,1
n03930630_5172.JPEG,green,,pickup,1
n03930630_5214.JPEG,white,,pickup,1
n03930630_5254.JPEG,red,,pickup,1
n03930630_5256.JPEG,white,,pickup,1
n03930630_5285.JPEG,green,,pickup,0
n03930630_5287.JPEG,red,,pickup,1
n03930630_5321.JPEG,blue,,pickup,1
n03930630_5340.JPEG,red,black,pickup,1
n03930630_5404.JPEG,red,white,pickup,1
n03930630_5429.JPEG,green,,pickup,1
n03930630_5431.JPEG,orange,,pickup,1
n03930630_5469.JPEG,yellow,,pickup,1
n03930630_5500.JPEG,grey,,pickup,1
n03930630_5501.JPEG,red,,pickup,0
n03930630_5509.JPEG,red,,pickup,1
n03930630_5514.JPEG,red,,pickup,1
n03930630_5520.JPEG,blue,,pickup,0
n03930630_5531.JPEG,blue,,pickup,1
n03930630_5566.JPEG,yellow,,pickup,0
n03930630_5574.JPEG,red,,pickup,1
n03930630_5576.JPEG,yellow,,pickup,1
n03930630_5580.JPEG,red,,pickup,1
n03930630_5588.JPEG,red,,pickup,0
n03930630_5597.JPEG,yellow,blue,pickup,1
n03930630_5620.JPEG,black,,pickup,1
n03930630_5623.JPEG,grey,,pickup,0
n03930630_5630.JPEG,white,,pickup,0
n03930630_5635.JPEG,red,,pickup,1
n03930630_5646.JPEG,red,,pickup,1
n03930630_5648.JPEG,white,,pickup,1
n03930630_5661.JPEG,white,,pickup,0
n03930630_5685.JPEG,orange,,pickup,1
n03930630_5688.JPEG,blue,,pickup,0
n03930630_5723.JPEG,black,,pickup,0
n03930630_5735.JPEG,blue,,pickup,1
n03930630_5772.JPEG,blue,,pickup,1
n03930630_5788.JPEG,pink,,pickup,0
n03930630_5801.JPEG,yellow,,pickup,1
n03930630_5809.JPEG,blue,white,pickup,1
n03930630_5810.JPEG,white,,pickup,1
n03930630_5844.JPEG,black,,pickup,1
n03930630_5889.JPEG,red,,pickup,1
n03930630_5903.JPEG,blue,,pickup,1
n03930630_5946.JPEG,blue,white,pickup,1
n03930630_5965.JPEG,white,,pickup,0
n03930630_6005.JPEG,red,,pickup,1
n03930630_6014.JPEG,black,,pickup,1
n03930630_6035.JPEG,blue,,pickup,1
n03930630_6064.JPEG,blue,red,pickup,1
n03930630_6066.JPEG,blue,,pickup,1
n03930630_6139.JPEG,black,,pickup,1
n03930630_6169.JPEG,orange,,pickup,0
n03930630_6221.JPEG,white,blue,pickup,1
n03930630_6226.JPEG,red,,pickup,1
n03930630_6426.JPEG,red,,pickup,1
n03930630_6453.JPEG,red,,pickup,1
n03930630_6458.JPEG,red,black,pickup,1
n03930630_6493.JPEG,green,,pickup,1
n03930630_6501.JPEG,white,,pickup,1
n03930630_6521.JPEG,purple,,pickup,1
n03930630_6542.JPEG,red,,pickup,0
n03930630_6543.JPEG,blue,,pickup,1
n03930630_6548.JPEG,black,,pickup,1
n03930630_6592.JPEG,red,,pickup,1
n03930630_6604.JPEG,yellow,purple,pickup,1
n03930630_6614.JPEG,red,grey,pickup,1
n03930630_6617.JPEG,red,,pickup,1
n03930630_6622.JPEG,white,,pickup,1
n03930630_6635.JPEG,black,white,pickup,1
n03930630_6671.JPEG,red,,pickup,0
n03930630_6688.JPEG,black,,pickup,0
n03930630_6725.JPEG,blue,,pickup,1
n03930630_6733.JPEG,black,,pickup,1
n03930630_6742.JPEG,yellow,,pickup,1
n03930630_6750.JPEG,yellow,white,pickup,0
n03930630_6761.JPEG,green,,pickup,1
n03930630_6764.JPEG,black,,pickup,0
n03930630_6782.JPEG,black,,pickup,0
n03930630_6789.JPEG,yellow,,pickup,1
n03930630_6833.JPEG,green,grey,pickup,1
n03930630_6860.JPEG,red,,pickup,1
n03930630_6889.JPEG,white,,pickup,1
n03930630_6905.JPEG,black,,pickup,0
n03930630_6913.JPEG,black,,pickup,1
n03930630_6920.JPEG,red,,pickup,1
n03930630_6922.JPEG,white,,pickup,0
n03930630_7005.JPEG,orange,white,pickup,1
n03930630_7006.JPEG,green,,pickup,1
n03930630_7082.JPEG,green,yellow,pickup,1
n03930630_7085.JPEG,black,,pickup,1
n03930630_7096.JPEG,white,,pickup,0
n03930630_7101.JPEG,blue,,pickup,0
n03930630_7112.JPEG,red,,pickup,1
n03930630_7124.JPEG,black,white,pickup,0
n03930630_7188.JPEG,white,,pickup,0
n03930630_7275.JPEG,red,,pickup,0
n03930630_7295.JPEG,red,,pickup,1
n03930630_7299.JPEG,orange,white,pickup,0
n03930630_7313.JPEG,black,,pickup,1
n03930630_7325.JPEG,white,,pickup,0
n03930630_7360.JPEG,white,,pickup,1
n03930630_7365.JPEG,red,,pickup,1
n03930630_7370.JPEG,blue,,pickup,0
n03930630_7371.JPEG,orange,white,pickup,1
n03930630_7378.JPEG,orange,,pickup,1
n03930630_7387.JPEG,white,,pickup,1
n03930630_7388.JPEG,green,white,pickup,1
n03930630_7392.JPEG,red,,pickup,1
n03930630_7408.JPEG,grey,,pickup,0
n03930630_7410.JPEG,white,,pickup,1
n03930630_7422.JPEG,white,,pickup,1
n03930630_7431.JPEG,green,grey,pickup,1
n03930630_7441.JPEG,blue,,pickup,1
n03930630_7442.JPEG,black,,pickup,0
n03930630_7447.JPEG,white,blue,pickup,1
n03930630_7450.JPEG,green,,pickup,1
n03930630_7454.JPEG,purple,orange,pickup,0
n03930630_7467.JPEG,black,,pickup,1
n03930630_7469.JPEG,blue,,pickup,0
n03930630_7478.JPEG,red,,pickup,1
n03930630_7543.JPEG,black,grey,pickup,0
n03930630_7557.JPEG,red,,pickup,0
n03930630_7574.JPEG,purple,grey,pickup,1
n03930630_7659.JPEG,grey,,pickup,1
n03930630_7889.JPEG,orange,,pickup,0
n03930630_7937.JPEG,blue,,pickup,1
n03930630_7950.JPEG,red,,pickup,0
n03930630_7964.JPEG,yellow,white,pickup,1
n03930630_7996.JPEG,white,,pickup,0
n03930630_7999.JPEG,pink,,pickup,0
n03930630_8010.JPEG,red,white,pickup,1
n03930630_8134.JPEG,white,grey,pickup,1
n03930630_8219.JPEG,red,yellow,pickup,1
n03930630_8283.JPEG,green,,pickup,1
n03930630_8344.JPEG,white,,pickup,1
n03930630_8403.JPEG,black,,pickup,1
n03930630_8457.JPEG,black,,pickup,1
n03930630_8467.JPEG,white,,pickup,1
n03930630_8488.JPEG,grey,,pickup,1
n03930630_8508.JPEG,red,,pickup,1
n03930630_8593.JPEG,green,white,pickup,1
n03930630_8609.JPEG,grey,,pickup,1
n03930630_8613.JPEG,blue,,pickup,1
n03930630_8622.JPEG,red,,pickup,0
n03930630_8644.JPEG,green,,pickup,1
n03930630_8655.JPEG,blue,,pickup,1
n03930630_8661.JPEG,red,,pickup,1
n03930630_8667.JPEG,purple,,pickup,1
n03930630_8669.JPEG,blue,,pickup,1
n03930630_8711.JPEG,black,,pickup,0
n03930630_8785.JPEG,black,,pickup,1
n03930630_8796.JPEG,yellow,grey,pickup,1
n03930630_8817.JPEG,red,white,pickup,0
n03930630_8830.JPEG,white,,pickup,1
n03930630_8838.JPEG,blue,,pickup,1
n03930630_8859.JPEG,blue,,pickup,0
n03930630_8983.JPEG,white,,pickup,1
n03930630_8986.JPEG,white,,pickup,1
n03930630_9032.JPEG,grey,,pickup,1
n03930630_9091.JPEG,grey,,pickup,1
n03930630_9094.JPEG,blue,,pickup,1
n03930630_9126.JPEG,black,,pickup,0
n03930630_9133.JPEG,white,,pickup,1
n03930630_9151.JPEG,red,black,pickup,1
n03930630_9172.JPEG,black,grey,pickup,1
n03930630_9185.JPEG,white,,pickup,1
n03930630_9202.JPEG,red,,pickup,0
n03930630_9233.JPEG,black,red,pickup,0
n03930630_9259.JPEG,blue,blue,pickup,1
n03930630_9288.JPEG,yellow,,pickup,1
n03930630_9307.JPEG,white,,pickup,1
n03930630_9324.JPEG,blue,blue,pickup,1
n03930630_9328.JPEG,orange,,pickup,1
n03930630_9346.JPEG,blue,,pickup,1
n03930630_9351.JPEG,blue,blue,pickup,1
n03930630_9360.JPEG,pink,blue,pickup,1
n03930630_9364.JPEG,grey,,pickup,1
n03930630_9430.JPEG,orange,,pickup,1
n03930630_9506.JPEG,orange,white,pickup,0
n03930630_9530.JPEG,yellow,,pickup,1
n03930630_9548.JPEG,white,,pickup,1
n03930630_9558.JPEG,red,,pickup,1
n03930630_9589.JPEG,green,black,pickup,1
n03930630_9819.JPEG,red,,pickup,1
n03930630_9950.JPEG,purple,,pickup,1
n03930630_9963.JPEG,green,,pickup,0
n03930630_9973.JPEG,black,,pickup,1
n03930630_9975.JPEG,green,,pickup,0
n03930630_9985.JPEG,red,,pickup,1
n03930630_9990.JPEG,red,,pickup,1
n03930630_10010.JPEG,orange,,pickup,1
n03930630_10016.JPEG,blue,,pickup,1
n03930630_10033.JPEG,green,,pickup,1
n03930630_10038.JPEG,blue,,pickup,0
n03930630_10040.JPEG,purple,,pickup,1
n03930630_10045.JPEG,pink,,pickup,1
n03930630_10064.JPEG,white,,pickup,0
n03930630_10071.JPEG,red,,pickup,1
n03930630_10123.JPEG,yellow,,pickup,0
n03930630_10160.JPEG,blue,,pickup,0
n03930630_10220.JPEG,red,white,pickup,1
n03930630_10252.JPEG,black,red,pickup,1
n03930630_10322.JPEG,yellow,,pickup,0
n03930630_10328.JPEG,white,,pickup,0
n03930630_10343.JPEG,purple,,pickup,1
n03930630_10351.JPEG,white,,pickup,0
n03930630_10368.JPEG,red,,pickup,1
n03930630_10372.JPEG,red,white,pickup,1
n03930630_10382.JPEG,blue,white,pickup,1
n03930630_10383.JPEG,grey,,pickup,1
n03930630_10397.JPEG,white,,pickup,1
n03930630_10412.JPEG,red,,pickup,1
n03930630_10418.JPEG,pink,white,pickup,1
n03930630_10438.JPEG,pink,,pickup,0
n03930630_10442.JPEG,white,,pickup,1
n03930630_10522.JPEG,red,,pickup,1
n03930630_10530.JPEG,orange,white,pickup,1
n03930630_10547.JPEG,black,,pickup,0
n03930630_10562.JPEG,purple,,pickup,1
n03930630_10588.JPEG,white,,pickup,1
n03930630_10678.JPEG,red,,pickup,1
n03930630_10701.JPEG,grey,,pickup,1
n03930630_10709.JPEG,blue,grey,pickup,0
n03930630_10739.JPEG,red,,pickup,1
n03930630_10747.JPEG,green,,pickup,1
n03930630_10762.JPEG,red,,pickup,0
n03930630_10785.JPEG,blue,white,pickup,1
n03930630_10786.JPEG,white,,pickup,1
n03930630_10790.JPEG,green,white,pickup,1
n03930630_10795.JPEG,blue,,pickup,1
n03930630_10801.JPEG,red,,pickup,0
n03930630_10808.JPEG,yellow,black,pickup,1
n03930630_10831.JPEG,grey,,pickup,1
n03930630_10857.JPEG,green,,pickup,1
n03930630_10867.JPEG,orange,,pickup,1
n03930630_10881.JPEG,white,orange,pickup,1
n03930630_10937.JPEG,red,white,pickup,1
n03930630_10956.JPEG,orange,,pickup,0
